phone_url,date,lang,country,source,domain,score,score_max,extract,author,product
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,It was a gift and they love it!!!,Amazon Customer,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,My daughter loves this phone and the orange color.,"Osei, Lowell, MA",BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Great product and more for the price. Works just any other smart windows phone.,CP,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,4,10,I don't recommend this phone. The battery isn't user removable and after about 2-3 months battery will start malfunctioning and draining backwards while charging. I've had 2 of these phones and both malfunctioned the same pattern and similar time frame..,Ina Evans,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,Numerous problems such as: 1) Auto shut downs even when > 75% charged (thus cannot be relied up as an alarm). 2) Battery charge will suddenly go from being 95% to 10% and then jump back up to 86% if you restart the phone.,Amazon Customer,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,"I wish I had waited for the Blu Android phone to be available again. Windows phones are the worst. They are severely limited on what you can do with them and everything you can do, crashes.",Patrick J. Sullivan,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Blu thank u my daughter is very happy,omario,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,no sim card included and the information provided was marginal at best was a waste of money,Amazon Customer,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I really like the size of this phone and the color is awesome! I had a white Nokia and would keep losing it as it would blend into all the white surfaces at work. However, even though the Microsoft store said there would be a Windows 10 image made for it, that does not seem to be the case.",M. Haitham,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,Great phone for the price.. Bought for my daughter. Works...,Randy D.,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Great windows phone for the price. Does everything I want and need it to do. Love that it came with a case, so I didn't have to go looking for one. Only flaw- you can't upgrade to Windows 10.",LuvMySciFi,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,"The phone's touch response is kind of lagging compared to phones I've had before. I only had the phone a week before the screen completely froze on me, and I had to let it be until it ran out of batteries overnight. This caused me not to have GPS capability while out and no calling/texting anyone.",Audrey N,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,nice love this phone and the color.,Annas Ebrik,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Its a very small , petite phone that is amazing being that its a windows phone. It doesn't get lte but the 4g is just as good. The phone is customizable and fast .",Toni G.,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,does not do wifi calling.,nancy,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,Great phone for a child,Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,"This phone is ok. The only problem i have with the phone is i can't find a replacement battery for this model C585105195L online or elsewhere. Please, i need help.",EMMANUEL O AKPONYE,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,I have owned blue products before and windows is not the way to go,Thomas F.,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I got this phone for a friend who was in desperate need of one! She likes the format, except that there are not a great deal of apps for it and now that she has had it a while, she says it freezes and has to be re-started a lot.",Suzanne C,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Good phone. It can be slow at times and it doesn't contain all the apps I would like to use. But overall a good phone.,DF,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,Very good and excelent quality,Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"This is really a good phone. Very fast and responsive. I would have given it a five star but for the 4GB internal storage. Though it has a micro SD slot with an option to store everything on SD card, it still continues to store a little bit in the internal storage, and internal storage is slowly...",RD,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,4,10,I got this phone because I broke my other phone and needed an inexpensive replacement. This is the first windows phone I've ever had and I miss Android. Shipping took forever and tracking was useless but I'm warming up to it slowly no huge issues just learning how to use it.,Travis,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,4,10,This is my first windows phone and probably will be my last windows phones.this is a glitchy and buggy phone. Horrible experience!!!,danny,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,"This is the one of the worst blu phones.. Updated the software and my camera no longer works reset the phone never got it back. The app store does suck for those use to google play store. Doesn't Let you delete unwanted apps, things I will never use.",jasmine,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,I was surprised by how good this phone is. Good picture and good speed. The only thing is it could use a louder speaker but it's ok.,Jason,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,"The phone is fast, the calls were clear & the speakerphone was a little too low for my taste. I really liked this phone but MetroPCS couldn't get it to work properly, I was unable to receive MMS messages or access the internet even after entering the correct APN settings.",Bluerayvn,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Very nice you get a 4gLTE Dual SIM for the price.. even though the RAM is 512mb still you don't feel any slowness. Stylish, compact and a decent camera. you even get a case and screen protector :) and a hands free I got it as my current phone was giving some problem which needs to be repaired.",Lakshminarayanan Cunniputhur Ravi,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,"Its a good phone for the price, but you cant install too many apps of he go slow.",Yessica G.,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,I think that Blu will have a great product once that get all of the bug worked out. This phone with WIN did n ot wrok out for me. I hope someday to buy another BLU phone. The problems we had with this phone are the following; 1. Keep shutting down 2.,darryel,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Works for what I need,Alan Arnesto,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,This is not Good don't work with my At&t SIM card and the information say unlocked,dayami rodriguez,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - Grey"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Good little phone. Not high resolution but Windows and Blu does a good job of popping out the colors and making the screen look nearly close to 720p high resolution.,Justin Morgan,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - Grey"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Love this phone. I bought the orange one and it is great. It comes with various accessories, it is light weight, battery life is great, and it is overall a great phone. I highly recommend it for the Windows phone lovers out there.",Catherine Ruiz,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - Grey"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,4,10,"Did not perform as expected. Low quality display. I would stick with the lumia products as this one needs much improvement to even come close. Not to mention you can get one almost as cheap (i.e. 520, 530, and 640)",mr broose,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,i didnt get my in ear headphones thats suppose to be in my package or screen protector and i would like my stuff,rocky,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,Had so much problem with this cellphone . ItÅ› very confusion in trying to put my contacts. People I ask for help said Why did by this phone we had problems with these phone that IS MICROSOFT you sure have brought an andriod phone better. I will not recommand this phone to no one!,Anna Maria Salgado,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Great phone, takes out pictures in the dark very clearly",Leonette George,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,Excellent product. I recommend very happy.,AndrÃ©s Weller,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,"Good evening, I'm really disappointed the team, because I can not download it or pin, whatsapp and other applications. And I do not understand, because my cousin has another like it and if it could be done. Only helps me to make calls and send texts.",Yulimar B.,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Bought to send to friends overseas.,G.A.DOMENECH,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,Bought two. One works fine but other fails to find network properly.,Rick V. Tan,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Excellent, thank you very much.",Hector Figueroa,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,Not super impressed. This phone is okay. I don't think it's the phone so much as it is Windows phone in general. It does have a slot for an additional sim card so that you can use it for two phone numbers.,Theresa H.,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I've had this phone for over a year. When I got it I put the SIM card in wrong and when trying to get it out I messed up the antenna. It's never had great reception when in a building with a metal roof, but otherwise is great. Great camera - very pleased!",Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,Works well as a uncomplicated cell phone but still have options like smart phone,Paul S.,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"A very good phone for its price... My only complain: The front camera, I know it's a vga cam but it's seem a little bellow quality compare with others of the same type.",william m.,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Great cell phone, better than I expected.",Joe,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"GREAT PHONE!!! Speakers leave a bit to be desired and could be louder and if you don't charge it for it's first use fully it will never hold a charge (seriously, this is my second because I ran my first through the wash, i only charged that for an hour before using and i was lucky to get it to hold...",Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,I am very pleased at how nice the phone is for the money spent. It's pretty simple to navigate through & set up. The only issue is because it's a windows phone you can not get some apps that you could on an iPhone or different android. I love the settings it has to limit the Internet.,NIKKI,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I bought this phone and it is unlocked, working in VENEZUELA. I use movistar 3G and Wifi. I also bought an 8G mini SD card for better storage. The camera is good.",Marbelis Gomez,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,I wanted to like it but could not get it to update. The device shipped to me with a pre-release version of Windows 8.1 for mobile. After connecting to the internet it told me that the release version of Windows 8.1 was available to download.,Living Life In The Midwest,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Good phone, but not enough storage space. Invest in an SD card.",Leizel Thomas,"BLU WIN JR - 4.0"" Windows Smartphone - US GSM Unlocked - White"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,I absolutely love this Windows Phone. I always wanted a Windows Phone but didn't want to pay such the large price. BLU has really out did their self with this device. It has a 4in screen.,Regina Symone Bell,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,"Phone is super cute, but quality is horrible. I bought it for my 13yr old, she was unable to download any apps like snapchat or kik. So huge disappointment. Camera wasn't that great, which we expected.",jennifer,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Great for the price. Having two simms is a bit of a distraction when you only have one line/carrier. One major flaw is that when you turn it on by the side button you can easily squeeze the volume up-down which will take a picture of whatever is on the screen.,Charles E Gray,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,Took me a day or so to get used to this phone. Really like it.,Rosie,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,1st one wasnt working...that can happen anywhere...the replacement is great..whole family has this phone in different colors :),E. Gawel,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"I shattered my screen on my LG G2 this past weekend and needed a replacement immediately. I went to the local Wal-Mart and selected this one. I was very skeptical because of the price, but was pleasantly surprised with the quality!",Nila,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I bought this for my wife who wanted a pink phone. I personally have had several Lumia devices and loved Windows Phone so I naturally recommended a Windows Phone to here, but this phone has many drawbacks that prevent it from being 5 stars.",Jones2026,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,I'm so glad I got this phone. The only thing was I didn't realize it needs a big SIM card so I was able to get it taken care of at cricket for $25. It's been a pretty good phone so far finding ringtones is slightly complicated but other then that all great has more internal memory then my other...,Rick,BLU Win JR Smartphone - Unlocked - Pink
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,"Graphics are mediocre, touch screen and wireless are flaky.",Eric O.,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,"Extremely slow performance. Very frustrating to use. Poor response on touch screen. Cosmetically, looks great, but I could not get past the problems and returned it.",Libby,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"This is my second Blu product. The previous one was Win JR, which was dead after being dipped into the water. This Win JR LTE looks much more classy than the previous one. It's still the same plastic construction, however, it's better. It's wider and longer, however, it's slightly thinner.",EBS,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,It is short and beautiful.... like a midget at a ball,Nathan Miller,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"I purchased this phone for my non-techie wife, who is a Windows Phone user. She did not like the current crop of Lumias, so this phone fit the bill. The phone has a good quality feel in the hand, and is a good size for a woman's hand.",TheCelt,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"I've had this phone less than 24 hours and I am so glad I bought it! I'm kinda ""dead to the world"" right now because it's like Christmas and Santa's left me a new toy! People leave so many negative reviews on just about every phone on this site so it can be daunting to know if you even want to buy a...",Ken Dozhier,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,6,10,For the price it's a decent phone. The dual sim capability is cool it's like having two phones in one. It is unlocked but pending where your location is will tell how the phone acts on the carrier. The not so good is the camera. Out of focus and dull. Not the best.,Kevin Smith,BLU Win Jr LTE - GSM Unlocked Windows Smartphone - White
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,4,10,The one Phone is broke .It is bad Phone,fabiara,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"Color,and value for grandson. Easy to use.",June E Johnson,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,2,10,Phone stopped working after 2 weeks with the service,Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,Found out its not water resistant. Great if you like the windows setup. Loved that it was able to be used in Cuba with one of the cards from there.,Yvonne G.,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,10,10,"The Blu Win JR performs so well. The interface and rendering of Windows OS is fast and apps and webpage loading is functional. For a budget phone I am impressed :) The only downside is the front .3 megapixel camera which takes horrid shots in all lighting, yet the front 5mp megapixel camera is...",huskandhunger,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/11/2014,en,us,Amazon,amazon.com,8,10,"This phone was great!! Until it was tragically broken. But it did everything it was supposed to, and served us well.",Amazon Customer,"BLU WIN JR - 4.0"" Windows Smartphone - Global GSM Unlocked - Yellow"
/cellphones/blu-win-jr/,9/10/2014,en,us,Amazon,amazon.com,10,10,"Just received the phone and am very impressed with the features you get for the price. It includes earbuds with a mic, gel skin and two screen protectors! I am still in aww of how fast this unit is compared to the Lumia 520. Its snappy and the screen is bright.",Cbo,"BLU Win JR 4-Inch Windows Phone 8.1, 5MP Camera, Unlocked Cell Phones-White"
/cellphones/zte-nubia-z9-mini/,6/23/2015,en,us,Amazon,amazon.com,4,10,"This phone looks great, with troubles for prepaid users like me. I bought this phone after my samsung s4 died. The first looking is really impressive, however, followed by troubles. First, it doesn't recognize simple mobile sim cards. after wasting 3 sim cards, I switched to h2o wireless.","X. Pan ""Fair world = joke""",ZTE Nubia Z9 mini 4G Unlocked 5 inch Android 5.0 Octa Core OTG RAM 2GB ROM 16GB 8MP 16MP Smartphone Qualcomm MSM8939 1.0-1.5Hz FDD-LTE/WCDMA/GSM (Black)
/cellphones/zte-nubia-z9-mini/,5/17/2016,en,gb,Amazon,amazon.co.uk,2,10,"Before Christmas, I ordered two of these phones, the intentions was that one of these was for myself, and the other was a Christmas present for my wife. When they arrived, I opened mine, and realised that it hadnâ€™t come from america, like I thought it was going to, but instead it had come from...",Thomas,"ZTE Axon nubia Z9 mini Black 16GB 4G - smartphones (Dual SIM, Android, NanoSIM, GSM, WCDMA, LTE)"
/cellphones/zte-nubia-z9-mini/,3/27/2016,en,in,Amazon,amazon.in,10,10,Its soo nice Mobile phone as compared to other....I purchased it and I found that there was no issue of hanging and also not heated as compare to other mobile....and camera like a very very good no one other mobile gives u that feature which is present in that mobile..,vitthal m.,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/26/2016,en,in,Amazon,amazon.in,8,10,Best budget phone heating problems still no stuck no restart nice in gaming and new experience in screen splitting and features are gd,Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/25/2016,en,in,Amazon,amazon.in,10,10,completely satisfied with camera ... especially with the front cam.. and battery is also super...,P LAKSHMANA SWAMY,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/23/2016,en,in,Amazon,amazon.in,10,10,First of all starting with it's display it's just amazing.The camera is one of the best and is probably the best in this price segment.The gameplay is quite good though it lags sometimes but overall it is good.And I think in this pricesegment it is the best camera phone and for anyone for whom...,Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/23/2016,en,in,Amazon,amazon.in,8,10,Very good phone at the price when i purchase. Excellent DTS sound . Preferabely with proper ear phone. Excellent camera. Nice look. The red light for home button gives a special effect. It breath when it charges or in sleep mode. Purchased the flip cover with stand also.,Malaya,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/20/2016,en,in,Amazon,amazon.in,10,10,"An all in one complete phone , except sometimes Nubia UI lags.No Heating issues,Great battery life, Excellent Camera,UI comes with many tools but not so customizable,sharp display, Good Sound quality. Overall I recommend this phone",Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/16/2016,en,in,Amazon,amazon.in,10,10,Nice phone Superb camera No lagging you will get around 800 to 900 mb free RAM But No accessories available in the open market,Jayant Mukherjee,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/15/2016,en,in,Amazon,amazon.in,10,10,"Suddenly developed serious heating issues after 9 months and 8 days of use. A manageable phone till 13th march 2016, could cook an omelette on it on 14th. A very good phone when working correctly, it tends to go to the homepage suddenly without warning. To summarise, a good phone ruined by Nubia OS.",Shubhankar,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/12/2016,en,in,Amazon,amazon.in,10,10,"Overall the phone has no lagging issues camera quality is the best for all other phones. Battery life is good long lasting for 1 day.there is ltitle heating issues. It can handle heavy games smoothly.it is better than Xiaomi mi 4i,coolpad note 3 ,note 3 lilte, lenovo k3 note,samsung galaxy J7.",Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/11/2016,en,in,Amazon,amazon.in,10,10,product is great,prabhat yadav,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/10/2016,en,in,Amazon,amazon.in,2,10,Camera k alawa Aur kuch nahi hai is phone me 16k bahot hai is phone k liye I request u that don't waists ur money for only camera . one star for camera only,Md Salman Faisal,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/9/2016,en,in,Amazon,amazon.in,6,10,Heating quickly.......network is not accepting now.....otherwise its so gooooood,Ramu,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/8/2016,en,in,Amazon,amazon.in,8,10,"Camera is excellent, though need some modification in settings, screen clarity is superb, no lagging so far, look is awesome, charging is slow with company charger around 3 hours but I'm using Nokia ac 60n charger which charges in 2 hours, audio is EXCELLENT, MIND BLOWING of course with branded...",Shashikant pakhare,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/8/2016,en,in,Amazon,amazon.in,10,10,The phone turned out to be amazing,Raja Gupta,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/5/2016,en,in,Amazon,amazon.in,10,10,Best phone what i used . 1. Battery backup is almost 2 days with wifi / 3G 2.Camera is ultimate. Front 8MP / back 16 MP. same like Sony DSLR. Best camera phone 3. Fast Performance. No lagging. 4.Somebody commented that whats app not working. but working in my phone.,Sundarakrishnan,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/4/2016,en,in,Amazon,amazon.in,8,10,1. Phone's camera is amazing. You can play around with the shutter speed which comes very handy while taking photos in dark. This is one feature which makes this phone stand out. 2. Software is buggy!,Rajesh,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/4/2016,en,in,Amazon,amazon.in,10,10,I love the awesome camera. Overall a good package at this price. Not faced any issues at all.,Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,3/1/2016,en,in,Amazon,amazon.in,2,10,No need to buy an iron box..,loknadh,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,2/26/2016,en,in,Amazon,amazon.in,4,10,Very irritating to operate as the screen is almost in the edge,Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,2/23/2016,en,in,Amazon,amazon.in,8,10,Excellent camera Excellent build quality Excellent screen and battery backup Double tap to wake up is good. Con: we definitely don't get any update for os in future. Overall yes to buy.,G durga prasad,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,2/21/2016,en,in,Amazon,amazon.in,10,10,Delivery was bit late. The mobile is awesome. Can't ask more of it. It does has some soft glitches.But besides that its an awesome phone.In love with it.The most important feature is its camera. And its awesome. Its the best mobile i had bought till date.,gaurav,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,2/20/2016,en,in,Amazon,amazon.in,10,10,Phone good camera to good,Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
/cellphones/zte-nubia-z9-mini/,2/19/2016,en,in,Amazon,amazon.in,8,10,"Its really a good phone for 9.5k, the price at which I bought. But if you are getting it at a price higher than 10k then better go for some other phone. I am really loving this phone coz its specs are just awesome - great display(441 PPI), awesome camera, fast charging, good ui(inspite of other...",Amazon Customer,"ZTE Nubia Z9 Mini (Black, 16GB)"
